x,y
-36.60686732295302,-43.9680141366807
-3.7204598320926863,-73.7563202087936
-19.15235242589108,9.360326237238944
45.27755687841641,7.738187602438021
10.696193161859894,44.08510958251711
3.497733579534254,-14.247684322174827
24.027185475346553,-9.712587472975548
31.10086376971285,-40.25479884945658
-43.58982237130119,-9.616192377024271
14.86707243231222,-22.8373783125442
-7.706464649298569,-21.96201194795589
18.2373163004536,9.974908146382095
-45.30515342363593,-52.68805735790765
-6.832890790501691,72.75984970814231
10.705848433344837,22.82166553212673
75.0254085784142,-3.8156120642683513
24.38571561972242,-42.21583902355309
-4.396791445091603,8.762827138418267
56.39594471226676,-55.14442124375101
26.844580792541123,-18.338964735211295
-3.6336456590406137,0.7060149900463535
-35.642782468361005,28.344966136250587
26.276581705724706,19.15687118186294
5.021022051494927,-28.929711939965912
83.55995973412433,0.19680648730224592
76.35831014288225,5.660900293688627
-9.31277300429718,65.40819148126363
-25.066741433525223,6.756220513725069
-72.2048437579611,1.948087108646258
-6.184682260248207,19.685292328015276
7.13881059584445,-69.22314227435338
76.14070450633757,2.8585516178035384
63.609479190112225,-64.45646998240478
65.12555594127471,-65.18580060638601
13.641354603161883,3.3662962088943758
-54.4194041248847,10.534132817825164
-17.38651193239295,10.619861538352783
8.956860602230243,19.785867584354477
-6.169018425056285,-0.05561508949894334
-21.567902052352515,30.60720793486307
12.049368186516812,8.972360853633527
33.455302129230944,-41.524873633810245
10.041099922357098,32.92448047030562
-51.63045166388687,7.416213257900622
38.23544023853597,26.79050812790011
-5.119250859843884,-63.092067638809404
-35.617665848325125,25.00658302375456
2.030250794177929,5.007211328626791
-0.22275595836979278,99.57553837333698
-12.434169519235335,-3.032192780272192
52.344595071133405,-11.917155082145836
-59.91101206179731,2.717950805743967
-69.14097574764787,66.13660155899537
-21.78752525275169,10.098177163507811
-14.401922130294437,-5.726439219850318
44.759609187144875,-7.3768410498540575
10.008972948882601,5.867936716784849
24.72579631935612,39.55351179934656
-41.873889566708975,-29.671406941549552
46.261200326325856,-36.94640994672628
-24.39069296063963,16.248252012978014
6.1449502624941355,25.468508637407492
-11.658786702342038,-18.182388343655884
17.598962913625986,10.137987504719373
12.641513507691087,9.566203179353128
63.470524584296115,-61.738229598982244
17.431887405971914,-25.936295906918794
-20.211401587058326,-33.29753794130083
-23.050012861272293,-36.77143942336309
47.682968494795105,39.69029762518174
-6.923972979474456,-38.87290478128228
-77.76093561252208,3.316582835865278
-20.60922489911316,10.809548278890688
-39.82648009273843,-47.77836544394542
-14.594730489685146,8.182474819238934
41.517364428452915,-26.74638727271647
27.309265295947966,40.59467287748166
10.37691451075565,-28.51233399910715
1.8950806677884884,74.8604007645426
-40.26495173133607,28.054352021634614
56.88562981623978,-60.43314796531083
55.33678192936376,11.431343308216805
7.976342133757956,-19.347821106673337
9.491678184906117,-28.18837592212766
9.151833068110175,52.50151671506656
3.695738320234163,-24.21795484452912
-9.976306731469284,22.53063579406573
-35.70399487399033,-47.32543161303683
7.368228796084452,-3.7536653308590164
29.8354110777503,-8.112212222653799
-6.518176465847415,-52.689252739849294
-56.75959129711867,49.87504747836992
95.45278920247918,2.328506387821177
-4.807504678511968,-81.4551052138128
-17.40794129734692,-25.16049851602219
-9.135382792086778,-42.09182675323116
-39.5894609616204,25.809880140585978
9.47608501922297,-2.083223764041515
-8.91133230299112,16.55923933191102
-11.47696701645655,5.638025546736189
-8.12957465048142,5.437683959243716
3.7842082717333145,-20.99960865531291
-45.25208265023723,-50.61352079263222
-11.318306233421492,-20.901538365808054
4.6119728184728555,74.97584549331258
-31.931271712886318,19.12094482013268
-69.66127199029538,-0.4715291429737962
